"",(V07) (534GE) Hinesville,"2,027","1,981",97.73%,46,2.27%,,0,,0,,"1,945",0,36,0,33,0,13,0,0,0,0,0,,2.63,0.00,1.52
"(V07) (544) Columbia, SC","73,335","67,741",92.37%,"5,594",7.63%,,11,,347,,"62,917",59,"4,824",36,"3,528",67,"1,553",57,329,85,184,43,,11.55,7.83,6.78,
"",(V07) (544) Columbia SC,"48,206","43,754",90.76%,"4,452",9.24%,,0,,95,,"39,938",32,"3,816",10,"2,802",14,"1,242",17,237,7,171,15,,22.72,8.27,8.94
"",(V07) (544BZ) Greenville SC,"10,621","10,081",94.92%,540,5.08%,,0,,1,,"9,785",1,296,0,310,0,140,0,78,0,12,0,,2.44,5.29,10.48
"",(V07) (544GB) Florence SC,"2,720","2,546",93.60%,174,6.40%,,0,,251,,"2,347",26,199,26,76,53,86,40,12,78,0,28,,10.91,0.00,7.35
"",(V07) (544GC) Rock Hill,"4,443","4,413",99.32%,30,0.68%,,0,,0,,"4,291",0,122,0,25,0,4,0,1,0,0,0,,2.43,8.00,2.92
"",(V07) (544GD) Anderson County,"1,770","1,752",98.98%,18,1.02%,,0,,0,,"1,723",0,29,0,13,0,4,0,0,0,1,0,,0.89,4.76,1.81
"",(V07) (544GE) Orangeburg County,"1,320","1,280",96.97%,40,3.03%,,0,,0,,"1,240",0,40,0,37,0,3,0,0,0,0,0,,2.21,,3.61
"",(V07) (544GF) Sumter County,"1,621","1,505",92.84%,116,7.16%,,0,,0,,"1,382",0,123,0,112,0,4,0,0,0,0,0,,10.95,,2.59
"","(V07) (544GG) Spartanburg,SC CBOC","2,632","2,408",91.49%,224,8.51%,,0,,0,,"2,209",0,199,0,153,0,70,0,1,0,0,0,,8.62,,7.00
"",(V07) (544MB) IDES Ft Jackson,2,2,100.00%,0,0.00%,,0,,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,11.00,
"(V07) (557) Dublin, GA",,"24,974","21,278",85.20%,"3,696",14.80%,,20,,100,,"19,304",52,"1,974",28,"1,797",20,"1,509",0,337,0,53,0,,16.27,13.45,5.71
"",(V07) (557) Dublin,"14,201","11,421",80.42%,"2,780",19.58%,,0,,45,,"10,356",22,"1,065",18,"1,236",5,"1,308",0,189,0,47,0,,25.37,15.50,2.23
"",(V07) (557GA) Macon GA,"1,831","1,684",91.97%,147,8.03%,,0,,1,,"1,509",0,175,1,75,0,69,0,3,0,0,0,,6.49,3.36,12.72
"",(V07) (557GB) Albany GA,"1,922","1,510",78.56%,412,21.44%,,0,,51,,"1,260",29,250,9,198,13,76,0,138,0,0,0,,32.83,8.56,7.82
"",(V07) (557GC) Baldwin County,429,420,97.90%,9,2.10%,,0,,0,,368,0,52,0,5,0,0,0,0,0,4,0,,7.48,12.48,1.92
"",(V07) (557GE) Brunswick,"4,678","4,405",94.16%,273,5.84%,,0,,0,,"4,082",0,323,0,223,0,42,0,6,0,2,0,,5.10,8.36,9.11
"",(V07) (557HA) Perry,"1,913","1,838",96.08%,75,3.92%,,0,,3,,"1,729",1,109,0,60,2,14,0,1,0,0,0,,6.62,2.42,4.48
"(V07) (619) Central Alabama Veterans HCS, AL","35,120","26,977",76.81%,"8,143",23.19%,,34,,53,,"23,349",18,"3,628",13,"4,244",12,"2,388",2,"1,329",1,182,7,,13.55,23.98,19.71,
"",(V07) (619) Montgomery,"12,188","9,254",75.93%,"2,934",24.07%,,0,,22,,"7,501",6,"1,753",7,"2,031",6,630,1,258,0,15,2,,20.42,20.88,7.67
"",(V07) (619A4) Tuskegee,"11,039","8,374",75.86%,"2,665",24.14%,,0,,27,,"7,271",11,"1,103",4,"1,251",5,"1,088",1,289,1,37,5,,10.69,24.29,15.97
"",(V07) (619GA) Columbus,"7,187","5,074",70.60%,"2,113",29.40%,,0,,0,,"4,603",0,471,0,662,0,545,0,776,0,130,0,,10.98,51.63,40.92
"",(V07) (619GB) Dothan,"2,005","1,924",95.96%,81,4.04%,,0,,2,,"1,865",1,59,1,78,0,2,0,1,0,0,0,,7.55,,0.34
"",(V07) (619GD) Wiregrass,"2,446","2,096",85.69%,350,14.31%,,0,,2,,"1,855",0,241,1,222,1,123,0,5,0,0,0,,7.09,20.25,6.06
"",(V07) (619GE) Monroe County,255,255,100.00%,0,0.00%,,0,,0,,254,0,1,0,0,0,0,0,0,0,0,0,,0.43,,0.93
"(V07) (679) Tuscaloosa, AL","6,392","6,259",97.92%,133,2.08%,,7,,2,,"6,050",0,209,0,110,2,11,0,12,0,0,0,,5.19,0.41,1.26,
"",(V07) (679) Tuscaloosa,"6,291","6,158",97.89%,133,2.11%,,0,,2,,"5,949",0,209,0,110,2,11,0,12,0,0,0,,5.40,0.41,1.26
"",(V07) (679HK) Mobile Clinic Tuscaloosa,100,100,100.00%,0,0.00%,,0,,0,,100,0,0,0,0,0,0,0,0,0,0,0,,0.71,,
"",(V07) (679MA) IDES Columbus,1,1,100.00%,0,0.00%,,0,,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,0.00,
"(V08) (516) Bay Pines, FL","105,992","102,140",96.37%,"3,852",3.63%,,3,,169,,"97,555",50,"4,585",33,"2,712",42,745,38,183,4,212,2,,4.99,5.43,3.48,
"",(V08) (516) C.W. Bill Young VAMC,"63,317","60,916",96.21%,"2,401",3.79%,,0,,10,,"58,021",6,"2,895",2,"1,587",1,535,0,121,0,158,1,,7.66,5.31,4.76
"",(V08) (516BZ) Lee County,"21,839","20,785",95.17%,"1,054",4.83%,,0,,0,,"19,688",0,"1,097",0,827,0,147,0,44,0,36,0,,3.68,6.90,3.39
"",(V08) (516GA) Sarasota,"3,361","3,274",97.41%,87,2.59%,,0,,0,,"3,137",0,137,0,63,0,17,0,3,0,4,0,,2.26,13.17,4.35
"",(V08) (516GB) St. Petersburg,870,861,98.97%,9,1.03%,,0,,0,,852,0,9,0,7,0,2,0,0,0,0,0,,1.05,0.00,1.01
"",(V08) (516GC) Palm Harbor,"2,094","2,082",99.43%,12,0.57%,,0,,1,,"2,064",0,18,0,9,1,2,0,1,0,0,0,,0.88,3.79,0.85
"",(V08) (516GD) Bradenton,"6,238","6,177",99.02%,61,0.98%,,0,,146,,"6,019",35,158,28,47,40,6,38,2,4,6,1,,3.03,2.54,2.34
"",(V08) (516GE) Port Charlotte/Charlotte County,"4,244","4,067",95.83%,177,4.17%,,0,,12,,"3,857",9,210,3,135,0,28,0,7,0,7,0,,4.61,5.44,3.48
"",(V08) (516GF) Naples,"2,551","2,518",98.71%,33,1.29%,,0,,0,,"2,473",0,45,0,28,0,2,0,2,0,1,0,,1.85,1.46,0.96
"",(V08) (516GH) Sebring,"1,478","1,460",98.78%,18,1.22%,,0,,0,,"1,444",0,16,0,9,0,6,0,3,0,0,0,,0.66,17.37,1.12
"(V08) (546) Miami, FL",,"53,530","51,561",96.32%,"1,969",3.68%,,6,,253,,"49,432",49,"2,129",2,"1,440",22,420,36,65,46,44,98,,4.78,5.10,1.28
"",(V08) (546) Miami,"34,189","33,052",96.67%,"1,137",3.33%,,0,,225,,"31,570",22,"1,482",1,807,22,244,36,59,46,27,98,,8.61,4.10,0.65
"",(V08) (546BZ) Broward County,"13,336","12,577",94.31%,759,5.69%,,0,,25,,"12,065",24,512,1,579,0,158,0,6,0,16,0,,3.09,8.19,2.20
"",(V08) (546GA) Miami,97,97,100.00%,0,0.00%,,0,,0,,97,0,0,0,0,0,0,0,0,0,0,0,,,,0.91
"",(V08) (546GB) Key West,736,724,98.37%,12,1.63%,,0,,2,,660,2,64,0,10,0,2,0,0,0,0,0,,2.09,4.90,6.32
"",(V08) (546GC) Homestead,"2,078","2,061",99.18%,17,0.82%,,0,,1,,"2,054",1,7,0,8,0,8,0,0,0,1,0,,1.38,0.13,0.32
"",(V08) (546GD) Pembroke Pines,992,987,99.50%,5,0.50%,,0,,0,,981,0,6,0,2,0,3,0,0,0,0,0,,0.46,2.23,0.28
"",(V08) (546GE) Key Largo,409,406,99.27%,3,0.73%,,0,,0,,398,0,8,0,3,0,0,0,0,0,0,0,,1.66,4.25,0.85
"",(V08) (546GF) Hollywood (Southeast Broward Co,"1,202","1,169",97.25%,33,2.75%,,0,,0,,"1,134",0,35,0,28,0,5,0,0,0,0,0,,1.42,9.03,1.01
"",(V08) (546GH) Deerfield Beach,491,488,99.39%,3,0.61%,,0,,0,,473,0,15,0,3,0,0,0,0,0,0,0,,0.54,3.17,1.89
"(V08) (548) West Palm Beach, FL","66,302","63,830",96.27%,"2,472",3.73%,,5,,3,,"61,591",2,"2,239",1,"1,696",0,529,0,216,0,31,0,,1.92,6.01,1.89,
"",(V08) (548) W Palm Beach,"57,255","54,978",96.02%,"2,277",3.98%,,0,,2,,"52,854",1,"2,124",1,"1,529",0,507,0,210,0,31,0,,2.27,6.20,2.20
"",(V08) (548GA) Ft Pierce,"1,269","1,227",96.69%,42,3.31%,,0,,0,,"1,205",0,22,0,31,0,9,0,2,0,0,0,,0.03,6.05,0.11
"",(V08) (548GB) Delray Beach,"2,425","2,395",98.76%,30,1.24%,,0,,0,,"2,366",0,29,0,29,0,1,0,0,0,0,0,,0.22,2.10,0.95
"",(V08) (548GC) Stuart,"1,710","1,659",97.02%,51,2.98%,,0,,0,,"1,637",0,22,0,47,0,2,0,2,0,0,0,,0.30,7.90,1.05
"",(V08) (548GD) Boca Raton,"1,343","1,337",99.55%,6,0.45%,,0,,1,,"1,333",1,4,0,5,0,1,0,0,0,0,0,,0.28,0.68,0.39
"",(V08) (548GE) Vero Beach,"1,491","1,437",96.38%,54,3.62%,,0,,0,,"1,402",0,35,0,45,0,7,0,2,0,0,0,,1.66,2.57,1.58
"",(V08) (548GF) Okeechobee,809,797,98.52%,12,1.48%,,0,,0,,794,0,3,0,10,0,2,0,0,0,0,0,,0.52,1.26,0.85
"(V08) (573) Gainesville, FL","155,520","136,120",87.53%,"19,400",12.47%,,226,,"1,173",,"125,748",144,"10,372",205,"11,009",251,"5,763",247,"1,608",172,"1,020",154,,8.97,15.21,2.66,
"",(V08) (573) North Florida/South Georgia HCS‐Gai,"58,013","52,835",91.07%,"5,178",8.93%,,0,,881,,"49,024",65,"3,811",166,"2,782",194,"1,435",201,590,108,371,147,,5.90,11.12,2.47
"",(V08) (573A4) North Florida/South Georgia HCS‐L,"18,985","16,927",89.16%,"2,058",10.84%,,0,,198,,"15,571",3,"1,356",21,"1,259",57,534,46,199,64,66,7,,15.95,8.55,1.70
"",(V08) (573BU) Gainesville DCHV,1,1,100.00%,0,0.00%,,0,,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,
"",(V08) (573BY) Jacksonville,"31,954","23,454",73.40%,"8,500",26.60%,,0,,94,,"21,126",76,"2,328",18,"4,415",0,"2,920",0,669,0,496,0,,15.72,31.38,2.92
"",(V08) (573GA) Valdosta,"1,318","1,296",98.33%,22,1.67%,,0,,0,,"1,277",0,19,0,7,0,13,0,1,0,1,0,,0.55,10.47,0.19
"",(V08) (573GD) Ocala,"4,719","4,614",97.77%,105,2.23%,,0,,0,,"4,476",0,138,0,46,0,43,0,14,0,2,0,,2.23,6.94,2.72
"",(V08) (573GE) St. Augustine,"3,711","3,281",88.41%,430,11.59%,,0,,0,,"3,039",0,242,0,288,0,84,0,38,0,20,0,,20.81,5.47,0.68
"",(V08) (573GF) Tallahassee,"9,905","7,619",76.92%,"2,286",23.08%,,0,,0,,"6,172",0,"1,447",0,"1,675",0,562,0,40,0,9,0,,17.36,24.76,5.32
"",(V08) (573GG) Lecanto,"2,193","1,989",90.70%,204,9.30%,,0,,0,,"1,818",0,171,0,120,0,62,0,21,0,1,0,,13.11,8.03,2.72
"",(V08) (573GI) The Villages,"20,977","20,474",97.60%,503,2.40%,,0,,0,,"19,732",0,742,0,330,0,88,0,31,0,54,0,,3.98,3.98,2.49
"",(V08) (573GJ) Saint Marys,"1,278","1,245",97.42%,33,2.58%,,0,,0,,"1,219",0,26,0,31,0,2,0,0,0,0,0,,3.43,14.00,2.81
"",(V08) (573GK) Jackson County,"1,011",983,97.23%,28,2.77%,,0,,0,,943,0,40,0,27,0,1,0,0,0,0,0,,3.38,14.08,3.32
"",(V08) (573GL) Palatka,"1,438","1,385",96.31%,53,3.69%,,0,,0,,"1,340",0,45,0,29,0,19,0,5,0,0,0,,3.18,9.80,1.20
"",(V08) (573MA) IDES Naval Hospital Jacksonville,17,17,100.00%,0,0.00%,,0,,0,,10,0,7,0,0,0,0,0,0,0,0,0,,,10.24,
"(V08) (672) San Juan, PR","124,973","123,609",98.91%,"1,364",1.09%,,3,,232,,"121,436",58,"2,173",14,747,24,245,35,231,65,141,36,,2.05,1.93,3.35,
"",(V08) (672) San Juan,"79,645","78,718",98.84%,927,1.16%,,0,,186,,"77,030",33,"1,688",7,524,11,149,34,144,65,110,36,,2.81,2.16,4.34
"",(V08) (672B0) Ponce,"18,099","18,020",99.56%,79,0.44%,,0,,19,,"17,935",19,85,0,42,0,22,0,7,0,8,0,,1.37,0.25,1.11
"",(V08) (672BZ) Mayaguez,"15,325","15,077",98.38%,248,1.62%,,0,,26,,"14,773",5,304,7,137,13,55,1,37,0,19,0,,1.49,2.04,3.16
"",(V08) (672GA) St Croix,523,504,96.37%,19,3.63%,,0,,0,,477,0,27,0,14,0,2,0,2,0,1,0,,2.05,14.14,9.07
"",(V08) (672GB) St Thomas,632,625,98.89%,7,1.11%,,0,,1,,607,1,18,0,5,0,2,0,0,0,0,0,,2.74,12.17,5.93
"",(V08) (672GC) Arecibo,"4,985","4,916",98.62%,69,1.38%,,0,,0,,"4,889",0,27,0,21,0,9,0,37,0,2,0,,0.48,0.93,4.45
"",(V08) (672GD) Ceiba,"3,702","3,690",99.68%,12,0.32%,,0,,0,,"3,679",0,11,0,3,0,6,0,3,0,0,0,,0.67,28.40,0.20
"",(V08) (672GE) Guayama,"2,062","2,059",99.85%,3,0.15%,,0,,0,,"2,046",0,13,0,1,0,0,0,1,0,1,0,,1.63,3.54,0.54
"(V08) (673) Tampa, FL",,"119,951","113,197",94.37%,"6,754",5.63%,,50,,"1,214",,"109,468",350,"3,729",118,"3,243",231,"2,623",200,567,201,321,114,,1.16,9.22,4.07
"",(V08) (673) Tampa,"84,472","79,036",93.56%,"5,436",6.44%,,0,,"1,214",,"76,462",350,"2,574",118,"2,334",231,"2,326",200,504,201,272,114,,0.81,9.28,3.34
"",(V08) (673BZ) New Port Richey,"22,456","21,503",95.76%,953,4.24%,,0,,0,,"20,820",0,683,0,638,0,216,0,57,0,42,0,,1.62,8.88,4.25
"",(V08) (673GB) Lakeland,"4,073","3,728",91.53%,345,8.47%,,0,,0,,"3,387",0,341,0,259,0,78,0,4,0,4,0,,3.86,12.33,9.88
"",(V08) (673GC) Brooksville,"5,784","5,772",99.79%,12,0.21%,,0,,0,,"5,724",0,48,0,6,0,2,0,2,0,2,0,,1.42,0.87,2.79
"",(V08) (673GF) Zephyrhills,"3,166","3,158",99.75%,8,0.25%,,0,,0,,"3,075",0,83,0,6,0,1,0,0,0,1,0,,1.27,6.75,2.20
"(V08) (675) Orlando, FL","103,626","98,701",95.25%,"4,925",4.75%,,9,,928,,"95,781",245,"2,920",247,"2,817",275,"1,478",74,499,64,131,23,,1.79,6.12,0.96,
"",(V08) (675) Orlando,12,12,100.00%,0,0.00%,,0,,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,1.18,
"",(V08) (675BU) Orlando Domiciliary,110,108,98.18%,2,1.82%,,0,,0,,108,0,0,0,0,0,1,0,0,0,1,0,,,,
"",(V08) (675GA) Viera Outpatient Clinic,"19,544","19,308",98.79%,236,1.21%,,0,,495,,"19,094",199,214,158,155,113,30,4,43,9,8,12,,1.02,2.04,0.75
"",(V08) (675GB) Daytona Beach Outpatient Clinic,"15,439","15,274",98.93%,165,1.07%,,0,,90,,"15,026",2,248,1,98,74,45,3,7,10,15,0,,0.69,2.89,0.47
"",(V08) (675GC) Kissimee CBOC,"3,032","2,917",96.21%,115,3.79%,,0,,0,,"2,865",0,52,0,79,0,30,0,6,0,0,0,,3.70,2.00,1.77
"",(V08) (675GD) Orange City,"2,215","2,163",97.65%,52,2.35%,,0,,0,,"2,114",0,49,0,43,0,7,0,0,0,2,0,,2.47,3.52,1.84
"",(V08) (675GE) Leesburg CBOC,"2,511","2,490",99.16%,21,0.84%,,0,,0,,"2,473",0,17,0,16,0,4,0,1,0,0,0,,0.67,1.15,0.30
"",(V08) (675GF) Clermont CBOC,"1,193","1,189",99.66%,4,0.34%,,0,,0,,"1,174",0,15,0,4,0,0,0,0,0,0,0,,1.95,2.56,0.63
"",(V08) (675GG) Lake Baldwin CBOC,"59,570","55,240",92.73%,"4,330",7.27%,,0,,343,,"52,915",44,"2,325",88,"2,422",88,"1,361",67,442,45,105,11,,2.49,7.67,1.19
"(V09) (581) Huntington, WV","25,309","24,133",95.35%,"1,176",4.65%,,0,,9,,"22,693",8,"1,440",1,"1,040",0,124,0,11,0,1,0,,9.63,4.12,1.83,
"",(V09) (581) Huntington,"20,221","19,213",95.02%,"1,008",4.98%,,0,,8,,"17,936",7,"1,277",1,902,0,94,0,11,0,1,0,,12.11,4.14,2.14
"",(V09) (581GA) Prestonsburg,"2,195","2,038",92.85%,157,7.15%,,0,,0,,"1,933",0,105,0,127,0,30,0,0,0,0,0,,11.43,6.73,1.35
"",(V09) (581GB) Charleston,"2,893","2,882",99.62%,11,0.38%,,0,,1,,"2,824",1,58,0,11,0,0,0,0,0,0,0,,1.82,1.80,1.30
"(V09) (596) Lexington, KY","33,357","30,868",92.54%,"2,489",7.46%,,13,,813,,"27,397",316,"3,471",197,"2,010",125,409,61,40,76,30,38,,7.83,8.16,6.69,
"",(V09) (596) Lexington‐Leestown,"13,353","12,807",95.91%,546,4.09%,,0,,332,,"11,652",114,"1,155",46,379,37,149,28,15,69,3,38,,4.87,6.34,6.83
"",(V09) (596A4) Lexington‐Cooper Dr,"16,434","14,869",90.48%,"1,565",9.52%,,0,,461,,"13,034",182,"1,835",151,"1,305",88,211,33,22,7,27,0,,,8.72,0.91
"",(V09) (596GA) Somerset,"1,971","1,725",87.52%,246,12.48%,,0,,15,,"1,494",15,231,0,201,0,43,0,2,0,0,0,,13.87,7.99,6.88
"",(V09) (596GB) Morehead,263,260,98.86%,3,1.14%,,0,,1,,244,1,16,0,3,0,0,0,0,0,0,0,,4.68,5.14,0.02
"",(V09) (596GC) Hazard,430,426,99.07%,4,0.93%,,0,,2,,352,2,74,0,4,0,0,0,0,0,0,0,,6.85,2.94,4.87
"",(V09) (596GD) Berea,906,781,86.20%,125,13.80%,,0,,2,,621,2,160,0,118,0,6,0,1,0,0,0,,13.37,8.06,4.91
"(V09) (603) Louisville, KY","46,270","45,449",98.23%,821,1.77%,,5,,0,,"43,678",0,"1,771",0,627,0,121,0,49,0,24,0,,2.55,3.97,2.66,
"",(V09) (603) Louisville,"27,737","27,109",97.74%,628,2.26%,,0,,0,,"25,821",0,"1,288",0,477,0,87,0,43,0,21,0,,2.04,4.05,2.63
"",(V09) (603GA) Fort Knox,"1,567","1,550",98.92%,17,1.08%,,0,,0,,"1,514",0,36,0,12,0,5,0,0,0,0,0,,2.89,8.60,1.92
"",(V09) (603GB) New Albany IN (Southern Indiana),"3,209","3,132",97.60%,77,2.40%,,0,,0,,"3,037",0,95,0,50,0,23,0,3,0,1,0,,2.23,1.69,6.03
"",(V09) (603GC) Shively (Louisville‐Jefferson Count,"3,535","3,512",99.35%,23,0.65%,,0,,0,,"3,373",0,139,0,19,0,1,0,2,0,1,0,,3.90,2.92,1.87
"",(V09) (603GD) Dupont,"2,533","2,481",97.95%,52,2.05%,,0,,0,,"2,379",0,102,0,49,0,3,0,0,0,0,0,,2.62,0.00,3.32
"",(V09) (603GE) Newburg CBOC KY,"3,421","3,413",99.77%,8,0.23%,,0,,0,,"3,366",0,47,0,6,0,1,0,1,0,0,0,,2.03,1.17,1.29
"",(V09) (603GF) Grayson County,"2,312","2,301",99.52%,11,0.48%,,0,,0,,"2,265",0,36,0,9,0,1,0,0,0,1,0,,1.59,0.52,1.54
"",(V09) (603GG) Scott County,"1,460","1,456",99.73%,4,0.27%,,0,,0,,"1,443",0,13,0,4,0,0,0,0,0,0,0,,1.93,1.02,0.76
"",(V09) (603GH) Carroll County,469,468,99.79%,1,0.21%,,0,,0,,453,0,15,0,1,0,0,0,0,0,0,0,,2.40,0.00,5.21
"",(V09) (603MA) IDES Fort Knox,15,15,100.00%,0,0.00%,,0,,0,,15,0,0,0,0,0,0,0,0,0,0,0,,,0.00,0.00
"",(V09) (603PB) Louisville  (SARRTP),12,12,100.00%,0,0.00%,,0,,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,,0.00
"(V09) (614) Memphis, TN","56,436","55,076",97.59%,"1,360",2.41%,,12,,23,,"53,481",12,"1,595",2,798,9,323,0,185,0,54,0,,2.00,3.21,4.72,
"",(V09) (614) Memphis,"40,522","39,319",97.03%,"1,203",2.97%,,0,,22,,"37,960",11,"1,359",2,705,9,283,0,174,0,41,0,,2.97,3.26,6.43
"",(V09) (614DT) TN STHOME HUMBOLDT TX,61,61,100.00%,0,0.00%,,0,,0,,61,0,0,0,0,0,0,0,0,0,0,0,,,0.54,
"",(V09) (614GA) Tupelo,"2,301","2,285",99.30%,16,0.70%,,0,,0,,"2,278",0,7,0,11,0,4,0,0,0,1,0,,0.09,1.48,0.95
"",(V09) (614GB) Jonesboro,"3,545","3,544",99.97%,1,0.03%,,0,,0,,"3,460",0,84,0,0,0,0,0,0,0,1,0,,1.51,0.00,2.90
"",(V09) (614GC) Marshall County,418,416,99.52%,2,0.48%,,0,,0,,416,0,0,0,1,0,1,0,0,0,0,0,,1.70,0.00,
"",(V09) (614GD) Savannah (Hardin County),387,385,99.48%,2,0.52%,,0,,0,,383,0,2,0,1,0,0,0,1,0,0,0,,1.14,0.11,1.45
"",(V09) (614GE) Covington,"2,128","2,052",96.43%,76,3.57%,,0,,1,,"2,008",1,44,0,50,0,21,0,5,0,0,0,,1.16,5.05,4.07
"",(V09) (614GF) Memphis‐South Clinic,"2,909","2,890",99.35%,19,0.65%,,0,,0,,"2,836",0,54,0,16,0,1,0,0,0,2,0,,1.57,0.78,0.05
"",(V09) (614GG) Jackson TN,"1,595","1,575",98.75%,20,1.25%,,0,,0,,"1,562",0,13,0,12,0,7,0,0,0,1,0,,1.55,1.38,0.29
"",(V09) (614GI) Dyersburg,"1,686","1,686",100.00%,0,0.00%,,0,,0,,"1,682",0,4,0,0,0,0,0,0,0,0,0,,2.59,0.00,1.40
"","(V09) (614GN) Helena, AR",884,863,97.62%,21,2.38%,,0,,0,,835,0,28,0,2,0,6,0,5,0,8,0,,5.82,0.00,2.85
"(V09) (621) Mountain Home, TN","72,990","70,259",96.26%,"2,731",3.74%,,10,,266,,"68,016",40,"2,243",29,"1,617",77,616,43,311,35,187,42,,8.22,3.42,2.06,
"",(V09) (621) James H Quillen VAMC,"50,738","49,886",98.32%,852,1.68%,,0,,41,,"48,644",8,"1,242",10,667,8,90,2,46,6,49,7,,3.75,3.09,1.20
"",(V09) (621BU) VADOM Mountain Home,136,134,98.53%,2,1.47%,,0,,0,,133,0,1,0,2,0,0,0,0,0,0,0,,1.92,,
"",(V09) (621BY) Knoxville CBOC,"11,669","10,324",88.47%,"1,345",11.53%,,0,,138,,"9,798",22,526,13,688,44,375,28,189,6,93,25,,14.22,10.27,2.37
"",(V09) (621GA) Rogersville,883,721,81.65%,162,18.35%,,0,,0,,697,0,24,0,54,0,45,0,31,0,32,0,,14.38,24.64,38.11
"",(V09) (621GC) Norton,"3,878","3,854",99.38%,24,0.62%,,0,,0,,"3,660",0,194,0,21,0,0,0,3,0,0,0,,3.15,3.90,3.94
"",(V09) (621GG) Morristown CBOC TN,"1,137","1,084",95.34%,53,4.66%,,0,,2,,"1,047",2,37,0,24,0,17,0,8,0,4,0,,6.78,5.00,6.03
"",(V09) (621GI) Sevierville,"1,628","1,376",84.52%,252,15.48%,,0,,84,,"1,276",8,100,6,122,25,87,13,34,23,9,9,,18.22,8.30,0.30
"",(V09) (621GJ) Bristol,"2,363","2,350",99.45%,13,0.55%,,0,,1,,"2,266",0,84,0,12,0,1,0,0,0,0,1,,2.53,0.07,2.14
"",(V09) (621GK) Campbell County,558,530,94.98%,28,5.02%,,0,,0,,495,0,35,0,27,0,1,0,0,0,0,0,,5.61,5.00,
"(V09) (626) Middle Tennessee HCS, TN","120,223","112,441",93.53%,"7,782",6.47%,,6,,944,,"107,737",188,"4,704",195,"4,365",214,"2,308",92,460,81,649,174,,14.35,5.29,5.71,
"",(V09) (626) Middle Tennessee HCS,"60,751","56,854",93.59%,"3,897",6.41%,,0,,299,,"54,327",85,"2,527",84,"2,260",11,"1,132",10,223,23,282,86,,23.59,4.95,7.05
"",(V09) (626A4) Middle Tennessee HCS‐Alvin C. Yor,"36,245","34,683",95.69%,"1,562",4.31%,,0,,379,,"33,778",36,905,64,748,156,322,43,183,13,309,67,,2.55,5.95,1.97
"",(V09) (626GA) Dover,436,204,46.79%,232,53.21%,,0,,0,,177,0,27,0,22,0,204,0,6,0,0,0,,45.29,,0.21
"",(V09) (626GC) Bowling Green,"1,216",889,73.11%,327,26.89%,,0,,8,,696,4,193,1,202,0,125,1,0,1,0,1,,25.00,10.47,10.75
"",(V09) (626GE) Clarksville,"6,039","5,559",92.05%,480,7.95%,,0,,165,,"5,265",29,294,33,338,27,110,27,14,31,18,18,,5.24,5.97,7.67
"",(V09) (626GF) Chattanooga,"9,043","8,643",95.58%,400,4.42%,,0,,29,,"8,272",22,371,3,256,2,140,2,3,0,1,0,,8.52,3.91,3.38
"",(V09) (626GG) Tullahoma,436,431,98.85%,5,1.15%,,0,,1,,421,1,10,0,5,0,0,0,0,0,0,0,,1.01,11.26,2.84
"",(V09) (626GH) Cookeville,"1,699","1,562",91.94%,137,8.06%,,0,,34,,"1,496",9,66,8,68,15,65,2,4,0,0,0,,14.97,0.07,1.67
"",(V09) (626GJ) Hopkinsville,"2,337","1,894",81.04%,443,18.96%,,0,,29,,"1,762",2,132,2,343,3,54,7,26,13,20,2,,8.65,0.91,20.92
"",(V09) (626GK) McMinnville,754,751,99.60%,3,0.40%,,0,,0,,734,0,17,0,1,0,1,0,0,0,1,0,,1.76,0.50,2.62
"",(V09) (626GL) Harriman (Roane County),235,199,84.68%,36,15.32%,,0,,0,,163,0,36,0,27,0,8,0,1,0,0,0,,7.97,0.00,20.43
"",(V09) (626GM) Maury County CBOC,700,522,74.57%,178,25.43%,,0,,0,,412,0,110,0,90,0,88,0,0,0,0,0,,23.58,4.08,7.31
"",(V09) (626GN) McMinn County Outreach Clinic,253,171,67.59%,82,32.41%,,0,,0,,158,0,13,0,5,0,59,0,0,0,18,0,,33.91,,
"",(V09) (626MA) IDES Fort Campbell,79,79,100.00%,0,0.00%,,0,,0,,76,0,3,0,0,0,0,0,0,0,0,0,,,1.79,1.06
"(V10) (538) Chillicothe, OH","15,949","14,061",88.16%,"1,888",11.84%,,1,,143,,"12,904",12,"1,157",12,"1,337",18,441,17,69,22,41,62,,6.39,13.74,4.59,
"",(V10) (538) Chillicothe,"9,298","8,002",86.06%,"1,296",13.94%,,0,,98,,"7,374",5,628,9,939,13,323,9,24,17,10,45,,7.81,13.69,2.17
"",(V10) (538GA) Athens,"1,531","1,409",92.03%,122,7.97%,,0,,0,,"1,249",0,160,0,99,0,14,0,7,0,2,0,,3.93,13.58,6.40
"",(V10) (538GB) Portsmouth,"1,565","1,332",85.11%,233,14.89%,,0,,35,,"1,164",6,168,0,86,5,89,5,29,2,29,17,,7.65,30.64,8.50
"",(V10) (538GC) Marietta,550,505,91.82%,45,8.18%,,0,,0,,488,0,17,0,34,0,6,0,5,0,0,0,,2.47,6.79,5.96
