station_id,facility_id,name,visn_id,ref_date,main_facility,new_enrollee,ewl_count,ewl_under_14,ewl_under_30,ewl_under_60,ewl_under_90,ewl_under_120,ewl_over_120
521,521GC,florence al (shoals area),07,2016-09-01,0,0,0,0,0,0,0,0,0
521,521GD,rainbow city,07,2016-09-01,0,0,0,0,0,0,0,0,0
521,521GE,anniston/oxford al,07,2016-09-01,0,0,26,5,5,6,2,8,0
521,521GF,jasper al,07,2016-09-01,0,0,5,0,3,2,0,0,0
521,521GG,bessemer,07,2016-09-01,0,0,27,26,0,0,0,0,1
521,521GH,childersburg,07,2016-09-01,0,0,0,0,0,0,0,0,0
521,521GI,guntersville,07,2016-09-01,0,0,1,0,0,0,0,1,0
521,521GJ,birmingham va clinic,07,2016-09-01,0,0,1,1,0,0,0,0,0
534,99999,"charleston, sc",07,2016-09-01,0,92,70,12,15,14,8,6,15
534,534,ralph h johnsons va medical center,07,2016-09-01,1,0,37,5,6,9,5,5,7
534,534BY,savannah,07,2016-09-01,0,0,14,4,5,3,0,0,2
534,534GB,myrtle beach,07,2016-09-01,0,0,19,3,4,2,3,1,6
534,534GC,beaufort,07,2016-09-01,0,0,0,0,0,0,0,0,0
534,534GD,goose creek,07,2016-09-01,0,0,0,0,0,0,0,0,0
534,534GE,hinesville,07,2016-09-01,0,0,0,0,0,0,0,0,0
534,534QC,charleston,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,99999,"columbia, sc",07,2016-09-01,0,37,67,13,2,8,4,4,36
544,544,wm. jennings bryan dorn va medical center,07,2016-09-01,1,0,62,9,2,8,4,3,36
544,544BZ,greenville sc,07,2016-09-01,0,0,1,0,0,0,0,1,0
544,544GB,florence,07,2016-09-01,0,0,4,4,0,0,0,0,0
544,544GC,rock hill,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,544GD,anderson,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,544GE,orangeburg,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,544GF,sumter,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,544GG,spartanburg,07,2016-09-01,0,0,0,0,0,0,0,0,0
544,544HK,columbia va mobile clinic,07,2016-09-01,0,0,0,0,0,0,0,0,0
557,99999,"dublin, ga",07,2016-09-01,0,129,365,71,67,87,82,4,54
557,557,carl vinson va medical center,07,2016-09-01,1,0,307,67,65,66,80,3,26
557,557GA,macon,07,2016-09-01,0,0,2,0,0,1,0,1,0
557,557GB,albany,07,2016-09-01,0,0,52,3,2,18,2,0,27
557,557GC,milledgeville,07,2016-09-01,0,0,1,0,0,1,0,0,0
557,557GE,brunswick,07,2016-09-01,0,0,1,0,0,1,0,0,0
557,557GF,tift county,07,2016-09-01,0,0,0,0,0,0,0,0,0
557,557HA,perry,07,2016-09-01,0,0,2,1,0,0,0,0,1
619,99999,"central alabama veterans hcs, al",07,2016-09-01,0,2,65,16,0,5,1,0,43
619,619,central alabama vamc - montgomery,07,2016-09-01,1,0,46,1,0,1,1,0,43
619,619A4,central alabama vamc - tuskegee,07,2016-09-01,0,0,15,12,0,3,0,0,0
619,619GA,columbus,07,2016-09-01,0,0,0,0,0,0,0,0,0
619,619GB,dothan 1,07,2016-09-01,0,0,0,0,0,0,0,0,0
619,619GD,wiregrass,07,2016-09-01,0,0,1,0,0,1,0,0,0
619,619GE,monroe county,07,2016-09-01,0,0,0,0,0,0,0,0,0
619,619GF,central alabama montgomery va clinic,07,2016-09-01,0,0,0,0,0,0,0,0,0
619,619QB,fort benning,07,2016-09-01,0,0,3,3,0,0,0,0,0
679,99999,"tuscaloosa, al",07,2016-09-01,0,19,26,1,0,0,4,4,17
679,679,tuscaloosa va medical center,07,2016-09-01,1,0,26,1,0,0,4,4,17
679,679HK,tuscaloosa va mobile clinic,07,2016-09-01,0,0,0,0,0,0,0,0,0
679,679MA,ides columbus,07,2016-09-01,0,0,0,0,0,0,0,0,0
516,99999,"bay pines, fl",08,2016-09-01,0,12,43,9,4,5,1,3,21
516,516,c.w. bill young vamc,08,2016-09-01,1,0,38,5,3,5,1,3,21
516,516BZ,lee county,08,2016-09-01,0,0,1,1,0,0,0,0,0
516,516GA,sarasota,08,2016-09-01,0,0,1,1,0,0,0,0,0
516,516GB,st. petersburg,08,2016-09-01,0,0,0,0,0,0,0,0,0
516,516GC,palm harbor,08,2016-09-01,0,0,3,2,1,0,0,0,0
516,516GD,bradenton,08,2016-09-01,0,0,0,0,0,0,0,0,0
516,516GE,port charlotte,08,2016-09-01,0,0,0,0,0,0,0,0,0
516,516GF,naples,08,2016-09-01,0,0,0,0,0,0,0,0,0
516,516GH,sebring,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,99999,"miami, fl",08,2016-09-01,0,77,2,0,0,0,0,1,1
546,546,bruce w carter vamc,08,2016-09-01,1,0,2,0,0,0,0,1,1
546,546BZ,william bill kling vaoc,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GA,miami,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GB,key west,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GC,homestead,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GD,pembroke pines,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GE,key largo,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GF,hollywood,08,2016-09-01,0,0,0,0,0,0,0,0,0
546,546GH,deerfield beach,08,2016-09-01,0,0,0,0,0,0,0,0,0
548,99999,"west palm beach, fl",08,2016-09-01,0,64,29,5,3,9,7,3,2
548,548,west palm beach vamc,08,2016-09-01,1,0,28,4,3,9,7,3,2
548,548GA,fort pierce,08,2016-09-01,0,0,0,0,0,0,0,0,0
548,548GB,delray beach,08,2016-09-01,0,0,0,0,0,0,0,0,0
548,548GC,stuart,08,2016-09-01,0,0,0,0,0,0,0,0,0
548,548GD,boca raton,08,2016-09-01,0,0,1,1,0,0,0,0,0
548,548GE,vero beach,08,2016-09-01,0,0,0,0,0,0,0,0,0
548,548GF,okeechobee,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,99999,"gainesville, fl",08,2016-09-01,0,375,1013,178,81,93,93,107,459
573,573,malcolm randall vamc,08,2016-09-01,1,0,44,5,3,2,10,4,20
573,573A4,lake city vamc,08,2016-09-01,0,0,2,2,0,0,0,0,0
573,573BY,jacksonville 1 va clinic,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GA,valdosta,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GD,ocala,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GE,saint augustine,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GF,tallahassee,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GG,lecanto,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GI,the villages,08,2016-09-01,0,0,916,135,72,84,83,103,437
573,573GJ,saint marys,08,2016-09-01,0,0,51,36,6,7,0,0,2
573,573GK,marianna,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GL,palatka,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GM,waycross,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573GN,perry,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573MA,ides naval hospital jacksonville,08,2016-09-01,0,0,0,0,0,0,0,0,0
573,573QJ,jacksonville 2,08,2016-09-01,0,0,0,0,0,0,0,0,0
672,99999,"san juan, pr",08,2016-09-01,0,6,236,29,32,53,18,3,97
672,672,san juan vamc,08,2016-09-01,1,0,207,15,22,49,17,3,97
672,672B0,ponce,08,2016-09-01,0,0,11,5,6,0,0,0,0
672,672BZ,mayaguez,08,2016-09-01,0,0,15,8,3,3,1,0,0
672,672GA,st croix,08,2016-09-01,0,0,0,0,0,0,0,0,0
672,672GB,st thomas,08,2016-09-01,0,0,1,1,0,0,0,0,0
672,672GC,arecibo,08,2016-09-01,0,0,2,0,1,1,0,0,0
672,672GD,ceiba,08,2016-09-01,0,0,0,0,0,0,0,0,0
672,672GE,guayama,08,2016-09-01,0,0,0,0,0,0,0,0,0
673,99999,"tampa, fl",08,2016-09-01,0,1,43,19,9,0,0,0,15
673,673,james a haley veterans hospital,08,2016-09-01,1,0,43,19,9,0,0,0,15
673,673BZ,new port richey,08,2016-09-01,0,0,0,0,0,0,0,0,0
673,673GB,lakeland,08,2016-09-01,0,0,0,0,0,0,0,0,0
673,673GC,brooksville,08,2016-09-01,0,0,0,0,0,0,0,0,0
673,673GF,zephyrhills,08,2016-09-01,0,0,0,0,0,0,0,0,0
673,673QK,tampa 1 va mobile clinic,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,99999,"orlando, fl",08,2016-09-01,0,154,524,116,106,159,75,17,51
675,675,orlando va medical center,08,2016-09-01,1,0,72,13,11,4,0,1,43
675,6759AA,orlando nursing home,08,2016-09-01,0,0,3,0,0,0,0,0,3
675,675BU,orlando domiciliary,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,675GA,viera,08,2016-09-01,0,0,422,84,91,155,75,16,1
675,675GB,william v chappell jr va opc,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,675GC,kissimee,08,2016-09-01,0,0,1,1,0,0,0,0,0
675,675GD,orange city,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,675GE,tavares va clinic,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,675GF,clermont,08,2016-09-01,0,0,0,0,0,0,0,0,0
675,675GG,lake baldwin,08,2016-09-01,0,0,26,18,4,0,0,0,4
581,99999,"huntington, wv",09,2016-09-01,0,0,22,7,1,8,2,0,4
581,581,huntington vamc,09,2016-09-01,1,0,20,6,1,7,2,0,4
581,581GA,prestonsburg,09,2016-09-01,0,0,1,1,0,0,0,0,0
581,581GB,charleston,09,2016-09-01,0,0,1,0,0,1,0,0,0
596,99999,"lexington, ky",09,2016-09-01,0,19,47,43,1,3,0,0,0
596,596,lexington vamc-leestown,09,2016-09-01,1,0,20,20,0,0,0,0,0
596,596A4,lexington-cooper dr,09,2016-09-01,0,0,1,1,0,0,0,0,0
596,596BU,lexington domiciliary,09,2016-09-01,0,0,0,0,0,0,0,0,0
596,596GA,somerset,09,2016-09-01,0,0,19,15,1,3,0,0,0
596,596GB,morehead,09,2016-09-01,0,0,3,3,0,0,0,0,0
596,596GC,hazard,09,2016-09-01,0,0,0,0,0,0,0,0,0
596,596GD,berea,09,2016-09-01,0,0,4,4,0,0,0,0,0
603,99999,"louisville, ky",09,2016-09-01,0,27,180,16,16,24,22,18,83
603,603,robley rex vamc,09,2016-09-01,1,0,180,16,16,24,22,18,83
603,603BU,louisville domiciliary,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GA,fort knox,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GB,new albany,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GC,shively,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GD,dupont,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GE,newburg,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GF,grayson county,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GG,scott county,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603GH,carrollton,09,2016-09-01,0,0,0,0,0,0,0,0,0
603,603MA,ides fort knox,09,2016-09-01,0,0,0,0,0,0,0,0,0
614,99999,"memphis, tn",09,2016-09-01,0,53,179,26,8,28,16,23,76
614,614,memphis vamc,09,2016-09-01,1,0,116,15,6,8,12,11,64
614,614GA,tupelo,09,2016-09-01,0,0,17,3,1,3,1,3,6
614,614GB,jonesboro,09,2016-09-01,0,0,2,0,0,1,0,1,0
614,614GC,marshall county,09,2016-09-01,0,0,1,0,0,1,0,0,0
614,614GD,savannah,09,2016-09-01,0,0,0,0,0,0,0,0,0
614,614GE,covington,09,2016-09-01,0,0,14,0,0,12,0,0,2
614,614GF,memphis south,09,2016-09-01,0,0,9,0,0,2,2,1,2
614,614GG,jackson,09,2016-09-01,0,0,20,8,1,1,1,7,2
614,614GI,dyersburg,09,2016-09-01,0,0,0,0,0,0,0,0,0
614,614GN,helena,09,2016-09-01,0,0,0,0,0,0,0,0,0
621,99999,"mountain home, tn",09,2016-09-01,0,14,27,12,5,3,1,1,4
621,621,james h quillen vamc,09,2016-09-01,1,0,15,7,2,2,1,1,2
621,621BU,vadom mountain home,09,2016-09-01,0,0,0,0,0,0,0,0,0
621,621BY,william c tallent va opc,09,2016-09-01,0,0,2,1,0,0,0,0,1
621,621GA,rogersville,09,2016-09-01,0,0,0,0,0,0,0,0,0
621,621GC,norton,09,2016-09-01,0,0,5,3,2,0,0,0,0
621,621GG,morristown,09,2016-09-01,0,0,1,0,0,1,0,0,0
621,621GI,sevierville,09,2016-09-01,0,0,3,0,1,0,0,0,1
621,621GJ,bristol,09,2016-09-01,0,0,0,0,0,0,0,0,0
621,621GK,campbell county,09,2016-09-01,0,0,1,1,0,0,0,0,0
626,99999,"middle tennessee hcs, tn",09,2016-09-01,0,1,677,189,110,101,85,42,150
626,626,nashville vamc,09,2016-09-01,1,0,202,75,31,9,36,18,33
626,626A4,alvin c york vamc,09,2016-09-01,0,0,375,48,61,82,47,24,113
626,626GA,dover,09,2016-09-01,0,0,2,1,0,0,1,0,0
626,626GC,bowling green,09,2016-09-01,0,0,5,4,1,0,0,0,0
626,626GE,clarksville,09,2016-09-01,0,0,22,20,1,1,0,0,0
626,626GF,chattanooga,09,2016-09-01,0,0,57,29,15,8,1,0,4
626,626GG,tullahoma,09,2016-09-01,0,0,1,1,0,0,0,0,0
626,626GH,cookeville,09,2016-09-01,0,0,10,9,1,0,0,0,0
626,626GJ,hopkinsville,09,2016-09-01,0,0,1,1,0,0,0,0,0
626,626GK,mcminnville,09,2016-09-01,0,0,1,0,0,1,0,0,0
626,626GL,roane county,09,2016-09-01,0,0,1,1,0,0,0,0,0
626,626GM,maury county,09,2016-09-01,0,0,0,0,0,0,0,0,0
626,626GN,athens,09,2016-09-01,0,0,0,0,0,0,0,0,0
626,626MA,ides fort campbell,09,2016-09-01,0,0,0,0,0,0,0,0,0
538,99999,"chillicothe, oh",10,2016-09-01,0,4,184,15,14,38,20,18,79
538,538,chillicothe vamc,10,2016-09-01,1,0,184,15,14,38,20,18,79
538,538GA,athens,10,2016-09-01,0,0,0,0,0,0,0,0,0
538,538GB,portsmouth,10,2016-09-01,0,0,0,0,0,0,0,0,0
538,538GC,marietta,10,2016-09-01,0,0,0,0,0,0,0,0,0
538,538GD,lancaster,10,2016-09-01,0,0,0,0,0,0,0,0,0
538,538GE,cambridge,10,2016-09-01,0,0,0,0,0,0,0,0,0
539,99999,"cincinnati, oh",10,2016-09-01,0,19,184,30,10,81,8,6,48
539,539,cincinnati vamc,10,2016-09-01,1,0,172,23,6,81,7,6,48
539,539A4,cincinnati vamc-fort thomas,10,2016-09-01,0,0,0,0,0,0,0,0,0
539,539GA,bellevue,10,2016-09-01,0,0,0,0,0,0,0,0,0
539,539GB,clermont county,10,2016-09-01,0,0,5,5,0,0,0,0,0
539,539GC,dearborn,10,2016-09-01,0,0,1,0,1,0,0,0,0
539,539GD,florence,10,2016-09-01,0,0,3,2,1,0,0,0,0
539,539GE,hamilton,10,2016-09-01,0,0,3,0,2,0,1,0,0
539,539GF,georgetown,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,99999,"cleveland, oh",10,2016-09-01,0,45,37,5,5,0,26,0,1
541,541,louis stokes cleveland vamc,10,2016-09-01,1,0,36,4,5,0,26,0,1
541,541BY,canton,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541BZ,youngstown,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GB,lorain,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GC,sandusky,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GD,david f winder va cboc,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GE,mccafferty,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GF,painesville,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GG,akron,10,2016-09-01,0,0,1,1,0,0,0,0,0
541,541GH,east liverpool,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GI,warren,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GJ,new philadelphia,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GK,ravenna,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GL,parma,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541GM,cleveland va clinic- superior,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541PA,cleveland prrtp oh,10,2016-09-01,0,0,0,0,0,0,0,0,0
541,541QF,cuyahoga county 4 va mobile clinic,10,2016-09-01,0,0,0,0,0,0,0,0,0
552,99999,"dayton, oh",10,2016-09-01,0,58,155,136,2,7,1,4,4
552,552,dayton vamc,10,2016-09-01,1,0,61,51,2,2,1,3,2
552,552GA,middletown,10,2016-09-01,0,0,1,0,0,0,0,0,1
552,552GB,lima,10,2016-09-01,0,0,9,9,0,0,0,0,0
552,552GC,richmond,10,2016-09-01,0,0,12,9,0,0,0,1,1
552,552GD,springfield,10,2016-09-01,0,0,72,67,0,5,0,0,0
757,99999,"columbus, oh",10,2016-09-01,0,12,82,20,30,23,6,2,1
757,757,chalmers p wylie veterans oc,10,2016-09-01,1,0,81,19,30,23,6,2,1
757,757GA,zanesville,10,2016-09-01,0,0,0,0,0,0,0,0,0
757,757GB,grove city,10,2016-09-01,0,0,0,0,0,0,0,0,0
757,757GC,marion,10,2016-09-01,0,0,0,0,0,0,0,0,0
757,757GD,newark,10,2016-09-01,0,0,0,0,0,0,0,0,0
757,757QA,columbus 1 va mobile clinic,10,2016-09-01,0,0,0,0,0,0,0,0,0
757,757QC,columbus va clinic,10,2016-09-01,0,0,1,1,0,0,0,0,0
506,99999,"ann arbor, mi",11,2016-09-01,0,13,1232,151,229,296,235,92,224
506,506,ann arbor vamc,11,2016-09-01,1,0,1230,149,229,296,235,92,224
506,506GA,toledo,11,2016-09-01,0,0,1,1,0,0,0,0,0
506,506GB,flint,11,2016-09-01,0,0,1,1,0,0,0,0,0
506,506GC,jackson,11,2016-09-01,0,0,0,0,0,0,0,0,0
515,99999,"battle creek, mi",11,2016-09-01,0,27,0,0,0,0,0,0,0
515,515,battle creek vamc,11,2016-09-01,1,0,0,0,0,0,0,0,0
515,515BU,battle creek domiciliary,11,2016-09-01,0,0,0,0,0,0,0,0,0
515,515BY,wyoming,11,2016-09-01,0,0,0,0,0,0,0,0,0
515,515GA,muskegon,11,2016-09-01,0,0,0,0,0,0,0,0,0
515,515GB,lansing south,11,2016-09-01,0,0,0,0,0,0,0,0,0
515,515GC,benton harbor,11,2016-09-01,0,0,0,0,0,0,0,0,0
550,99999,"danville, il",11,2016-09-01,0,21,0,0,0,0,0,0,0
550,550,danville vamc,11,2016-09-01,1,0,0,0,0,0,0,0,0
550,550BY,bob michel va opc,11,2016-09-01,0,0,0,0,0,0,0,0,0
550,550GA,decatur,11,2016-09-01,0,0,0,0,0,0,0,0,0
550,550GC,lafayette,11,2016-09-01,0,0,0,0,0,0,0,0,0
550,550GD,springfield,11,2016-09-01,0,0,0,0,0,0,0,0,0
550,550GF,charleston,11,2016-09-01,0,0,0,0,0,0,0,0,0
553,99999,"detroit, mi",11,2016-09-01,0,25,671,103,86,128,114,78,161
553,553,john d dingell vamc,11,2016-09-01,1,0,671,103,86,128,114,78,161
553,553GA,yale,11,2016-09-01,0,0,0,0,0,0,0,0,0
553,553GB,pontiac,11,2016-09-01,0,0,0,0,0,0,0,0,0
583,99999,"indianapolis, in",11,2016-09-01,0,13,10,8,1,0,0,0,1
583,583,richard l roudebush vamc,11,2016-09-01,1,0,10,8,1,0,0,0,1
583,583GA,terre haute,11,2016-09-01,0,0,0,0,0,0,0,0,0
583,583GB,bloomington,11,2016-09-01,0,0,0,0,0,0,0,0,0
583,583GC,martinsville,11,2016-09-01,0,0,0,0,0,0,0,0,0
583,583GF,wakeman,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,99999,"northern indiana hcs, in",11,2016-09-01,0,28,3,3,0,0,0,0,0
610,610,marion vamc,11,2016-09-01,1,0,0,0,0,0,0,0,0
610,610A4,fort wayne vamc,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,610BU,marion vadom,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,610GA,south bend,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,610GB,muncie,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,610GC,goshen,11,2016-09-01,0,0,0,0,0,0,0,0,0
610,610GD,peru,11,2016-09-01,0,0,3,3,0,0,0,0,0
610,610QA,fort wayne va clinic,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,99999,"saginaw, mi",11,2016-09-01,0,7,0,0,0,0,0,0,0
655,655,aleda e lutz vamc,11,2016-09-01,1,0,0,0,0,0,0,0,0
655,655GA,gaylord,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GB,traverse city,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GC,oscoda,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GD,lt col clement van wagoner va clinic,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GE,clare,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GF,bad axe,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GG,cadillac,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GH,cheboygan,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655GI,grayling,11,2016-09-01,0,0,0,0,0,0,0,0,0
655,655QB,grand traverse,11,2016-09-01,0,0,0,0,0,0,0,0,0
537,99999,"jesse brown vamc (chicago), il",12,2016-09-01,0,74,507,50,113,238,77,16,12
537,537,jesse brown vamc,12,2016-09-01,1,0,499,49,110,238,76,15,10
537,537BY,adam benjamin jr va opc,12,2016-09-01,0,0,4,1,2,0,0,0,1
537,537GA,chicago heights,12,2016-09-01,0,0,1,0,0,0,0,1,0
537,537GD,lakeside,12,2016-09-01,0,0,1,0,0,0,0,0,1
537,537HA,auburn gresham,12,2016-09-01,0,0,2,0,1,0,1,0,0
556,99999,captain james a lovell fhcc,12,2016-09-01,0,6,3,3,0,0,0,0,0
556,556,captain james a lovell fhcc,12,2016-09-01,1,6,3,3,0,0,0,0,0
556,556GA,evanston,12,2016-09-01,0,0,0,0,0,0,0,0,0
556,556GC,mchenry,12,2016-09-01,0,0,0,0,0,0,0,0,0
556,556GD,kenosha,12,2016-09-01,0,0,0,0,0,0,0,0,0
578,99999,"hines, il",12,2016-09-01,0,47,12,11,1,0,0,0,0
578,578,edward hines junior hospital,12,2016-09-01,1,0,9,8,1,0,0,0,0
578,578GA,joliet,12,2016-09-01,0,0,2,2,0,0,0,0,0
578,578GC,kankakee county,12,2016-09-01,0,0,0,0,0,0,0,0,0
578,578GD,aurora,12,2016-09-01,0,0,0,0,0,0,0,0,0
578,578GE,hoffman estates,12,2016-09-01,0,0,1,1,0,0,0,0,0
578,578GF,lasalle,12,2016-09-01,0,0,0,0,0,0,0,0,0
578,578GG,oak lawn,12,2016-09-01,0,0,0,0,0,0,0,0,0
585,99999,"iron mountain, mi",12,2016-09-01,0,4,24,9,4,8,3,0,0
585,585,oscar g johnson vamc,12,2016-09-01,1,0,23,8,4,8,3,0,0
585,585GA,hancock,12,2016-09-01,0,0,1,1,0,0,0,0,0
585,585GB,rhinelander,12,2016-09-01,0,0,0,0,0,0,0,0,0
585,585GC,menominee,12,2016-09-01,0,0,0,0,0,0,0,0,0
585,585GD,ironwood,12,2016-09-01,0,0,0,0,0,0,0,0,0
585,585HA,marquette mi,12,2016-09-01,0,0,0,0,0,0,0,0,0
585,585HB,sault saint marie,12,2016-09-01,0,0,0,0,0,0,0,0,0
607,99999,"madison, wi",12,2016-09-01,0,0,8,4,0,2,2,0,0
607,607,william s. middleton memorial veterans hospital,12,2016-09-01,1,0,8,4,0,2,2,0,0
607,607GC,janesville,12,2016-09-01,0,0,0,0,0,0,0,0,0
607,607GD,baraboo,12,2016-09-01,0,0,0,0,0,0,0,0,0
607,607GE,beaver dam,12,2016-09-01,0,0,0,0,0,0,0,0,0
607,607GF,freeport,12,2016-09-01,0,0,0,0,0,0,0,0,0
607,607HA,rockford,12,2016-09-01,0,0,0,0,0,0,0,0,0
676,99999,"tomah, wi",12,2016-09-01,0,2,12,4,1,5,2,0,0
676,676,tomah vamc,12,2016-09-01,1,0,12,4,1,5,2,0,0
676,676BU,tomah vadom,12,2016-09-01,0,0,0,0,0,0,0,0,0
676,676GA,wausau,12,2016-09-01,0,0,0,0,0,0,0,0,0
676,676GC,river valley,12,2016-09-01,0,0,0,0,0,0,0,0,0
676,676GD,wisconsin rapids,12,2016-09-01,0,0,0,0,0,0,0,0,0
676,676GE,clark county,12,2016-09-01,0,0,0,0,0,0,0,0,0
695,99999,"milwaukee, wi",12,2016-09-01,0,52,30,2,1,2,1,0,24
695,695,clement j zablocki vamc,12,2016-09-01,1,0,29,1,1,2,1,0,24
695,695BU,vadom milwaukee,12,2016-09-01,0,0,0,0,0,0,0,0,0
695,695BY,appleton,12,2016-09-01,0,0,0,0,0,0,0,0,0
695,695GA,union grove wi,12,2016-09-01,0,0,0,0,0,0,0,0,0
695,695GC,cleveland,12,2016-09-01,0,0,0,0,0,0,0,0,0
695,695GD,milo c huempfner va opc,12,2016-09-01,0,0,1,1,0,0,0,0,0
589A4,99999,"columbia, mo",15,2016-09-01,0,27,26,15,8,2,0,1,0
589A4,589A4,harry s. truman vamc,15,2016-09-01,1,0,22,13,7,1,0,1,0
589A4,589G8,"jefferson city, mo",15,2016-09-01,0,0,1,0,1,0,0,0,0
589A4,589GE,kirksville,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A4,589GF,fort leonard wood va clinic,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A4,589GH,lake of the ozarks,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A4,589GX,mexico,15,2016-09-01,0,0,2,1,0,1,0,0,0
589A4,589GY,st. james,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A4,589JA,sedalia,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A4,589JD,marshfield,15,2016-09-01,0,0,1,1,0,0,0,0,0
589A4,589ME,ides fort leonard wood,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,99999,"kansas city, mo",15,2016-09-01,0,33,129,15,29,45,9,0,31
589,589,kansas city vamc,15,2016-09-01,1,0,128,15,29,45,9,0,30
589,589G1,warrensburg,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589GB,belton,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589GC,paola,15,2016-09-01,0,0,1,0,0,0,0,0,1
589,589GD,nevada,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589GZ,cameron,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589HK,kansas city va mobile clinic,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589JB,excelsior springs,15,2016-09-01,0,0,0,0,0,0,0,0,0
589,589MC,ides whiteman afb,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A5,99999,"eastern ks hcs, ks",15,2016-09-01,0,14,162,35,23,8,6,0,90
589A5,589A5,colmery-o'neil vamc,15,2016-09-01,1,0,92,28,7,1,2,0,54
589A5,589A6,dwight d. eisenhower vamc,15,2016-09-01,0,0,69,7,15,7,4,0,36
589A5,589BU,leavenworth dchv,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A5,589G9,ft. riley,15,2016-09-01,0,0,0,0,0,0,0,0,0
589A5,589GI,st. joseph,15,2016-09-01,0,0,0,0,0,0,0,0,0
